"dates","HLT.Open","HLT.High","HLT.Low","HLT.Close","HLT.Volume","HLT.Adjusted"
"2016-08-17",49.863602,49.966202,49.514759,49.822559,7279483,48.431747
"2016-08-18",49.719959,49.945679,49.535278,49.555801,6605166,48.172447
"2016-08-19",49.350601,49.617359,49.227482,49.59684,2358187,48.21233
"2016-08-22",49.49424,49.69944,49.309559,49.555801,1300341,48.172447
"2016-08-23",49.658401,49.925159,49.49424,49.514759,1938548,48.132542
"2016-08-24",49.514759,49.884121,49.124882,49.59684,2204678,48.21233
"2016-08-25",49.49424,49.678921,49.227482,49.658401,1580214,48.272175
"2016-08-26",49.576321,49.90464,48.981239,49.28904,2453363,47.913124
"2016-08-29",49.26852,49.617359,49.206959,49.248001,1917300,47.87323
"2016-08-30",49.37112,49.473721,48.570839,48.796558,4598635,47.434395
"2016-08-31",48.304081,49.206959,48.304081,48.981239,2733382,47.613914
"2016-09-01",49.37112,49.37112,48.4272,48.776039,4685673,47.414444
"2016-09-02",48.509281,49.145401,48.488762,48.714481,1457359,47.354618
"2016-09-06",48.714481,48.796558,48.139919,48.488762,1354045,47.135189
"2016-09-07",48.509281,48.75552,48.386162,48.5298,1443860,47.175087
"2016-09-08",48.44772,48.65292,47.934719,48.037319,1987232,46.696346
"2016-09-09",47.6064,47.79108,46.580399,46.64196,4347173,45.339943
"2016-09-12",46.272598,47.503799,46.169998,47.298599,3783138,45.978245
"2016-09-13",46.806122,47.319118,46.74456,47.052361,2821637,45.738884
"2016-09-14",47.031841,47.667961,46.621441,47.462761,2957212,46.137825
"2016-09-15",47.27808,47.770561,47.27808,47.401199,2129483,46.07798
"2016-09-16",47.237041,47.565361,47.093399,47.257561,2340741,45.938354
"2016-09-19",47.442242,47.709,47.113918,47.237041,1670029,45.918407
"2016-09-20",47.462761,48.139919,47.421719,47.832119,2565302,46.496872
"2016-09-21",47.8116,47.893681,47.011318,47.832119,4356238,46.496872
"2016-09-22",48.057838,48.570839,48.0168,48.365639,2025195,47.015503
"2016-09-23",48.098881,48.632401,48.057838,48.4272,1511501,47.075348
"2016-09-26",47.996281,48.160439,47.031841,47.093399,3066423,45.778782
"2016-09-27",47.17548,47.503799,47.093399,47.319118,1780409,45.998192
"2016-09-28",47.48328,47.626919,46.662479,46.908718,6334211,45.599258
"2016-09-29",46.785599,47.401199,46.498322,46.826641,4898928,45.519466
"2016-09-30",46.888199,47.442242,46.785599,47.052361,2799464,45.738884
"2016-10-03",47.07288,47.38068,46.826641,46.94976,1738548,45.639149
"2016-10-04",47.154961,47.27808,46.621441,46.84716,3495565,45.539413
"2016-10-05",46.806122,47.031841,46.53936,46.662479,2435770,45.359894
"2016-10-06",46.682999,46.826641,46.00584,46.23156,3090692,44.941002
"2016-10-07",46.252079,46.518841,45.821159,46.02636,1582164,44.741524
"2016-10-10",46.293121,47.093399,46.23156,46.84716,3368129,45.539413
"2016-10-11",46.724041,46.84716,46.169998,46.272598,3558187,44.980888
"2016-10-12",46.313641,46.806122,46.169998,46.682999,3019688,45.379837
"2016-10-13",46.12896,46.929241,45.636478,46.621441,3303119,45.319992
"2016-10-14",46.785599,47.360161,46.724041,46.97028,4657895,45.659088
"2016-10-17",46.806122,47.237041,46.64196,46.682999,2450828,45.379837
"2016-10-18",47.113918,47.442242,46.84716,47.257561,2298002,45.938354
"2016-10-19",47.462761,47.873161,47.257561,47.401199,1922271,46.07798
"2016-10-20",47.401199,47.544842,46.84716,47.195999,3499123,45.87851
"2016-10-21",46.990799,47.421719,46.682999,47.011318,2714035,45.69899
"2016-10-24",48.263039,48.75552,46.990799,47.07288,9890984,45.758823
"2016-10-25",46.765079,47.011318,46.43676,46.64196,3552534,45.339943
"2016-10-26",45.36972,46.00584,45.144001,45.80064,7565497,44.522102
"2016-10-27",44.733601,45.882721,44.733601,45.657001,5190448,44.382477
"2016-10-28",45.69804,46.00584,45.328678,45.657001,3663694,44.382477
"2016-10-31",46.375198,46.580399,46.10844,46.375198,5513158,45.080624
"2016-11-01",46.682999,46.682999,45.451801,46.046879,3070712,44.761471
"2016-11-02",46.046879,46.559879,45.69804,45.759602,3854435,44.482212
"2016-11-03",45.985321,46.682999,45.657001,45.718559,3421637,44.442314
"2016-11-04",45.677521,46.724041,45.677521,46.354679,4480263,45.060673
"2016-11-07",46.888199,47.07288,46.662479,47.011318,3188986,45.69899
"2016-11-08",46.293121,48.160439,46.02636,47.8116,4341423,46.619366
"2016-11-09",47.360161,48.693958,46.53936,48.44772,4268616,47.239628
"2016-11-10",48.406681,48.55032,47.934719,48.139919,10535575,46.939507
"2016-11-11",48.242519,48.693958,48.078362,48.65292,3630799,47.439716
"2016-11-14",48.817081,50.273998,48.5298,49.90464,6655848,48.660217
"2016-11-15",49.90464,50.356079,49.781521,50.253479,3906140,49.000359
"2016-11-16",50.089321,50.828041,50.089321,50.376598,4199854,49.120407
"2016-11-17",50.376598,50.64336,49.925159,50.417641,5008528,49.160427
"2016-11-18",50.43816,50.561279,49.966202,50.10984,3329435,48.860306
"2016-11-21",50.33556,50.581799,50.171398,50.54076,3861062,49.280472
"2016-11-22",50.663879,51.033241,50.561279,50.992199,3022417,49.720661
"2016-11-23",50.97168,51.423119,50.622841,51.361561,3400926,50.080814
"2016-11-25",51.505199,52.2234,51.443642,51.936119,1087622,50.641041
"2016-11-28",51.648842,51.854038,50.889599,50.910118,5419396,49.640625
"2016-11-29",51.07428,51.566761,50.828041,50.910118,5103850,49.640625
"2016-11-30",50.889599,51.58728,50.561279,51.443642,5181579,50.160847
"2016-12-01",51.68988,52.079762,51.258961,51.730919,8746540,50.440964
"2016-12-02",51.628319,52.059238,51.525719,51.833519,4477290,50.540997
"2016-12-05",52.96212,53.639278,52.510681,53.536678,8980263,52.201691
"2016-12-06",53.70084,54.049679,53.37252,53.988121,7967593,52.641876
"2016-12-07",54.090721,55.978561,53.885521,55.48608,8609211,54.102478
"2016-12-08",55.506599,56.060638,53.741879,53.844479,5862232,52.501808
"2016-12-09",54.13176,55.055161,53.885521,54.419041,3599561,53.06205
"2016-12-12",53.988121,54.172798,52.797958,53.331478,6675049,52.001606
"2016-12-13",53.577721,54.254879,53.454601,54.13176,4144103,52.781921
"2016-12-14",54.23436,55.17828,53.967602,54.74736,7132943,53.382183
"2016-12-15",55.362961,56.204281,55.014118,56.040119,7545760,54.6427
"2016-12-16",56.183762,56.573639,55.773361,56.491562,8102242,55.082901
"2016-12-19",56.5326,57.18924,56.368439,56.840401,10293177,55.423027
"2016-12-20",56.96352,57.353401,56.696758,56.922482,6540741,55.503071
"2016-12-21",57.107159,57.353401,56.819881,56.901958,5141423,55.483055
"2016-12-22",56.984039,57.209759,56.1222,56.3274,3401462,54.922825
"2016-12-23",56.204281,56.43,56.0196,56.163239,1534990,54.762753
"2016-12-27",56.45052,56.65572,56.1222,56.286362,3147368,54.882816
"2016-12-28",56.471039,56.55312,55.445042,55.506599,5389474,54.122482
"2016-12-29",55.670761,55.999081,55.301399,55.917,1376170,54.522655
"2016-12-30",55.917,56.1222,55.465561,55.8144,2213255,54.422611
"2017-01-03",56.573639,56.676239,55.403999,56.204281,3328021,54.802773
"2017-01-04",57.299999,59.759998,57.299999,58,5614500,56.553711
"2017-01-05",58.060001,58.419998,56.84,57.32,5122200,55.890675
"2017-01-06",57.18,57.560001,56.23,57.470001,3359000,56.036934
"2017-01-09",57.299999,57.299999,56.48,56.959999,3921800,55.539639
"2017-01-10",56.959999,57,55.779999,56.02,3384700,54.623093
"2017-01-11",55.759998,56.310001,55.709999,56,2781500,54.603588
"2017-01-12",56.110001,56.299999,55,55.400002,7378600,54.018547
"2017-01-13",55.57,56.25,55.48,56.220001,3058600,54.818096
"2017-01-17",56.32,56.32,55.68,56.09,2828900,54.691345
"2017-01-18",56.130001,56.950001,56.02,56.950001,2854600,55.529896
"2017-01-19",57.490002,57.91,57.279999,57.5,4200900,56.066181
"2017-01-20",57.540001,58.080002,57.540001,57.700001,2350500,56.261192
"2017-01-23",57.709999,57.84,57.189999,57.75,2315200,56.309948
"2017-01-24",58.009998,58.299999,57.709999,58.099998,1857100,56.651222
"2017-01-25",58.099998,58.939999,58.099998,58.779999,1993100,57.314266
"2017-01-26",59.049999,59.27,58.68,58.75,2989000,57.285019
"2017-01-27",58.869999,59,58.470001,58.549999,1336000,57.09
"2017-01-30",58.240002,58.380001,57.630001,58.040001,1719500,56.59272
"2017-01-31",57.77,57.959999,57.57,57.580002,2273900,56.144192
"2017-02-01",57.93,58.110001,57.23,57.349998,3689900,55.919922
"2017-02-02",57.529999,57.689999,57.130001,57.299999,2620000,55.87117
"2017-02-03",57.330002,57.82,57.299999,57.799999,1353200,56.3587
"2017-02-06",57.560001,58.23,57.389999,57.720001,1710400,56.280701
"2017-02-07",57.98,58.240002,57.630001,57.810001,2061400,56.368454
"2017-02-08",57.720001,58.43,57.470001,58.259998,1024900,56.807228
"2017-02-09",58.259998,58.919998,58.189999,58.639999,1476800,57.177761
"2017-02-10",58.84,58.84,58.48,58.689999,1191000,57.226505
"2017-02-13",58.869999,59.169998,58.639999,58.849998,1915300,57.382515
"2017-02-14",58.790001,58.91,58.419998,58.470001,2317300,57.011993
"2017-02-15",58.419998,59.84,57.5,59.459999,4716200,57.977306
"2017-02-16",59.540001,60.490002,59.139999,59.240002,3145300,57.762798
"2017-02-17",59.029999,59.029999,58.060001,58.5,2778200,57.041241
"2017-02-21",58.650002,58.650002,57.98,58.02,2058800,56.573212
"2017-02-22",57.869999,58.139999,57.599998,57.849998,2581000,56.407448
"2017-02-23",58.09,58.209999,57.119999,57.209999,1614900,55.783413
"2017-02-24",57.32,58.009998,57.18,57.779999,1511300,56.339195
"2017-02-27",57.77,58.099998,57.41,58.02,1396000,56.573212
"2017-02-28",58.040001,58.18,57.049999,57.200001,2634800,55.773666
"2017-03-01",57.889999,58.189999,57.52,57.700001,2753700,56.261192
"2017-03-02",57.52,58.34,57.34,58.169998,2835800,56.719471
"2017-03-03",57.720001,57.790001,56.470001,57.75,3303400,56.309948
"2017-03-06",57.439999,57.599998,56.970001,57.310001,1804300,55.880924
"2017-03-07",57.220001,57.220001,56.299999,56.639999,2394200,55.227623
"2017-03-08",56.93,56.990002,56.27,56.290001,2710800,55.032093
"2017-03-09",56.310001,56.610001,55.790001,55.84,1606800,54.592152
"2017-03-10",56.07,56.5,55.939999,56.48,2443200,55.217846
"2017-03-13",56.5,57.52,56.419998,57.509998,1811900,56.224831
"2017-03-14",57.34,57.5,57.07,57.290001,1818300,56.00975
"2017-03-15",57.450001,58.369999,57.380001,58.150002,1993500,56.850536
"2017-03-16",58.209999,58.799999,58.07,58.209999,1580700,56.909191
"2017-03-17",58.59,58.650002,57.84,57.919998,1267500,56.625675
"2017-03-20",57.919998,58.09,57.310001,57.5,999800,56.215057
"2017-03-21",57.889999,58.349998,56.630001,56.689999,2149600,55.423157
"2017-03-22",56.619999,57.830002,56.389999,57.700001,1514500,56.410587
"2017-03-23",57.810001,58.810001,57.700001,58.32,1996900,57.016727
"2017-03-24",58.369999,58.790001,58.040001,58.310001,1066700,57.006958
"2017-03-27",57.959999,58.029999,57.330002,57.849998,2572000,56.557228
"2017-03-28",57.919998,59.099998,57.549999,58.669998,1871500,57.358906
"2017-03-29",58.439999,58.959999,58.349998,58.610001,1549100,57.300259
"2017-03-30",58.619999,59.439999,58.599998,58.77,1965400,57.456673
"2017-03-31",58.66,59.18,58.360001,58.459999,2283900,57.153603
"2017-04-03",57.869999,58.450001,57.049999,57.619999,3273200,56.332375
"2017-04-04",57.41,57.529999,56.759998,57.07,2188500,55.794659
"2017-04-05",57.310001,57.689999,56.689999,56.75,2314200,55.481815
"2017-04-06",56.990002,57.119999,56.540001,57.099998,1107200,55.82399
"2017-04-07",57.080002,57.080002,55.91,56.599998,3066200,55.335167
"2017-04-10",57.349998,57.549999,56.880001,57.18,2651000,55.90221
"2017-04-11",57.349998,57.540001,56.939999,57.48,1369500,56.195499
"2017-04-12",57.619999,57.630001,57.16,57.419998,1929600,56.136841
"2017-04-13",57.389999,57.759998,57.099998,57.110001,2129200,55.833775
"2017-04-17",57.34,57.48,56.950001,57.330002,1965800,56.048855
"2017-04-18",57.099998,57.400002,56.240002,56.860001,1730100,55.589355
"2017-04-19",57.169998,57.360001,56.66,56.919998,1939800,55.64801
"2017-04-20",57.09,57.849998,56.279999,57.59,5217200,56.303043
"2017-04-21",57.639999,57.639999,57.150002,57.349998,1197800,56.068401
"2017-04-24",58,58.169998,57.77,58.040001,2150700,56.742989
"2017-04-25",58.200001,58.73,58.119999,58.540001,1330000,57.231819
"2017-04-26",58.380001,61.02,58.279999,60.599998,4502400,59.245773
"2017-04-27",60.740002,60.740002,59.880001,60.240002,1695400,58.893833
"2017-04-28",60.360001,60.369999,58.41,58.970001,3223000,57.652206
"2017-05-01",59.400002,60.049999,58.900002,59.32,2957200,57.994389
"2017-05-02",61.459999,61.82,59.959999,61.490002,4208800,60.115894
"2017-05-03",61.450001,61.869999,60.759998,61,2471700,59.636845
"2017-05-04",61.150002,61.290001,60.119999,60.5,2316300,59.14801
"2017-05-05",60.68,61.119999,60.669998,61.07,2605500,59.705276
"2017-05-08",61.07,61.400002,60.509998,60.68,2005800,59.323997
"2017-05-09",61.799999,63.41,61.639999,62.330002,3562100,60.937119
"2017-05-10",62.16,62.400002,61.59,62.119999,1954500,60.878315
"2017-05-11",61.799999,62.360001,61.509998,62.209999,1348800,60.966526
"2017-05-12",62.099998,62.310001,61.849998,62.099998,1163800,60.858719
"2017-05-15",62.240002,62.75,62.110001,62.619999,2124900,61.368317
"2017-05-16",62.689999,62.869999,62.16,62.43,2114800,61.182125
"2017-05-17",61.82,61.880001,61.02,61.299999,1765200,60.074707
"2017-05-18",61.299999,62.810001,60.959999,62.439999,2239500,61.191925
"2017-05-19",62.799999,64.050003,62.619999,63.849998,2605400,62.573734
"2017-05-22",63.779999,65.32,63.669998,65.25,3643600,63.945763
"2017-05-23",65.5,66.389999,64.910004,65.489998,4021800,64.180962
"2017-05-24",65.769997,66.290001,65.099998,65.480003,3024100,64.171158
"2017-05-25",65.760002,66.110001,65.129997,65.129997,2766600,63.828159
"2017-05-26",65.160004,65.550003,64.940002,65.339996,1445800,64.033951
"2017-05-30",65.260002,65.699997,65.129997,65.540001,1104500,64.229958
"2017-05-31",65.849998,66.580002,65.349998,66.470001,3402000,65.141373
"2017-06-01",66.709999,67.5,66.32,66.639999,2001900,65.307983
"2017-06-02",66.970001,67.540001,66.529999,67.410004,1590400,66.062576
"2017-06-05",67.669998,67.790001,66.970001,66.989998,1599200,65.65097
"2017-06-06",66.580002,66.709999,65.550003,65.760002,1999400,64.445564
"2017-06-07",65.760002,66.269997,65.419998,66.150002,2661200,64.827774
"2017-06-08",65.260002,65.5,64.660004,65.019997,8180400,63.720352
"2017-06-09",65.349998,65.860001,64.019997,64.75,7990900,63.45575
"2017-06-12",66.309998,66.459999,65.25,65.849998,10162800,64.533768
"2017-06-13",66.139999,66.690002,66.019997,66.449997,5087200,65.121773
"2017-06-14",66.620003,66.860001,65.879997,66.25,7387200,64.925774
"2017-06-15",65.809998,66.989998,65.529999,66.849998,4511100,65.513779
"2017-06-16",67.269997,67.290001,66.400002,66.410004,33236400,65.082573
"2017-06-19",66.589996,67.309998,66.300003,66.839996,4391000,65.50396
"2017-06-20",67.040001,67.07,65.690002,65.879997,4031600,64.563164
"2017-06-21",66.300003,66.349998,65.279999,65.599998,3997000,64.288757
"2017-06-22",65.449997,65.470001,64.889999,65.199997,2623500,63.896744
"2017-06-23",65.099998,65.559998,64.760002,65.400002,3110900,64.092751
"2017-06-26",65.379997,65.550003,64.980003,65.230003,1736200,63.926155
"2017-06-27",65.050003,65.099998,63.419998,63.450001,3272200,62.181736
"2017-06-28",63.799999,64.07,63.169998,63.360001,2607000,62.093533
"2017-06-29",63.25,63.34,61.66,62.25,3666800,61.005714
"2017-06-30",62.650002,62.91,61.82,61.849998,3556000,60.61372
"2017-07-03",61.98,62.080002,61.299999,61.310001,1967400,60.084515
"2017-07-05",61.310001,61.799999,60.740002,61.509998,3681400,60.280506
"2017-07-06",61.02,61.540001,60.619999,61.080002,2926200,59.859108
"2017-07-07",61.209999,62.009998,61.02,61.759998,4443300,60.525513
"2017-07-10",61.759998,62.290001,61.630001,62.200001,4126300,60.956722
"2017-07-11",61.889999,62.610001,61.82,62.459999,5848800,61.211521
"2017-07-12",62.799999,62.970001,61.84,61.93,2444000,60.692112
"2017-07-13",62.040001,62.380001,61.779999,62.080002,1780200,60.839119
"2017-07-14",61.959999,62.540001,61.75,62.450001,3466500,61.201725
"2017-07-17",62.400002,62.880001,62.18,62.619999,1403100,61.368317
"2017-07-18",62.560001,62.900002,62.330002,62.490002,2219600,61.240925
"2017-07-19",62.439999,62.650002,62.09,62.119999,1810300,60.878315
"2017-07-20",62.110001,62.23,61.509998,62.009998,2172100,60.770515
"2017-07-21",61.880001,62.490002,61.84,62.470001,1871200,61.221317
"2017-07-24",62.5,62.790001,61.990002,62.009998,1923400,60.770515
"2017-07-25",62.32,63.130001,61.720001,63.080002,3711500,61.819134
"2017-07-26",63.900002,64.660004,62.029999,62.52,6574700,61.270325
"2017-07-27",62.830002,62.830002,61.75,62.560001,2882500,61.309525
"2017-07-28",62.23,62.75,62.23,62.459999,1184800,61.211521
"2017-07-31",62.810001,62.869999,62.290001,62.529999,2068100,61.280125
"2017-08-01",62.880001,63.349998,62.439999,62.77,2659200,61.515327
"2017-08-02",62.689999,63.580002,61.279999,61.98,2185900,60.741123
"2017-08-03",62.099998,62.650002,62,62.130001,1957400,60.888115
"2017-08-04",62.310001,63.130001,62.139999,62.98,2891400,61.72113
"2017-08-07",63.34,63.869999,63.02,63.77,3245100,62.495342
"2017-08-08",62.84,63.18,61.740002,62.080002,2852100,60.839119
"2017-08-09",61.759998,61.799999,60.990002,61.369999,2983200,60.143311
"2017-08-10",60.990002,61.41,60.650002,61,2226600,59.780708
"2017-08-11",60.919998,61.560001,60.77,61.299999,1682900,60.074707
"2017-08-14",61.869999,61.939999,61.32,61.75,2410300,60.515717
"2017-08-15",61.970001,62.400002,61.619999,62.209999,2022800,60.966526
"2017-08-16",62.299999,62.759998,62.099998,62.439999,2149400,61.339825
"2017-08-17",62.029999,62.389999,60.68,60.82,2701800,59.748363
"2017-08-18",60.720001,61.529999,60.540001,61.060001,2654300,59.984142
"2017-08-21",61.209999,61.900002,61.099998,61.779999,1689200,60.691452
"2017-08-22",61.880001,63.369999,61.799999,63.32,1820200,62.204319
"2017-08-23",62.889999,63.400002,62.720001,63.119999,1286000,62.007843
"2017-08-24",63.470001,63.720001,62.84,62.91,1445800,61.801548
"2017-08-25",63.16,63.709999,63.009998,63.48,1365000,62.361507
"2017-08-28",63.720001,63.77,62.919998,63.169998,1517800,62.056965
"2017-08-29",62.82,63,62.529999,62.889999,1795400,61.781898
"2017-08-30",62.93,64.800003,62.810001,64.32,2070500,63.186699
"2017-08-31",64.330002,64.760002,64.029999,64.330002,2797900,63.196533
"2017-09-01",64.699997,64.870003,64.279999,64.589996,1273100,63.451939
"2017-09-05",64.419998,64.459999,62.900002,63.599998,2696600,62.479385
"2017-09-06",63.799999,64,63.290001,63.669998,1495600,62.548153
"2017-09-07",63.880001,64.169998,63.529999,63.889999,1518000,62.764275
"2017-09-08",63.889999,65.339996,63.740002,65.139999,2551700,63.992256
"2017-09-11",65.669998,66.300003,65.589996,65.949997,2604400,64.787979
"2017-09-12",65.980003,66.25,65.660004,66.07,1213100,64.905853
"2017-09-13",65.870003,66.860001,65.830002,66.68,1863500,65.505119
"2017-09-14",66.599998,66.720001,65.910004,66.519997,1726800,65.347923
"2017-09-15",66.459999,66.889999,66.07,66.629997,2449200,65.456001
"2017-09-18",66.589996,66.809998,66.330002,66.559998,2207000,65.38723
"2017-09-19",66.559998,67.07,66.209999,66.889999,1977200,65.711411
"2017-09-20",67.019997,67.360001,66.639999,67.040001,1440800,65.858772
"2017-09-21",66.989998,67.519997,66.82,67.339996,1184600,66.153496
"2017-09-22",67.339996,68.370003,67.18,68.190002,2072700,66.98851
"2017-09-25",68.190002,69.349998,67.980003,68.709999,2245600,67.499344
"2017-09-26",69.080002,69.519997,68.800003,69.5,2773200,68.275421
"2017-09-27",69.690002,69.739998,68.690002,69.110001,1930400,67.892303
"2017-09-28",69.029999,69.550003,68.970001,69.360001,1485200,68.137909
"2017-09-29",68.949997,69.449997,68.440002,69.449997,7072200,68.226295
"2017-10-02",69.25,69.690002,69.160004,69.43,2902500,68.206665
"2017-10-03",69.489998,69.510002,68.720001,68.860001,2494000,67.646721
"2017-10-04",68.870003,69.029999,68.599998,68.910004,1905900,67.695831
"2017-10-05",68.940002,69.610001,68.800003,69.370003,2302300,68.14772
"2017-10-06",69.360001,69.699997,69.199997,69.480003,1987600,68.255775
"2017-10-09",69.5,69.970001,69.459999,69.660004,1358300,68.432625
"2017-10-10",69.800003,69.970001,69.510002,69.919998,1799700,68.688026
"2017-10-11",70,70.349998,69.830002,70.220001,3004100,68.982735
"2017-10-12",70.150002,70.5,69.839996,70.379997,2080900,69.139915
"2017-10-13",70.580002,71.379997,70.400002,71.160004,2326200,69.906181
"2017-10-16",71.089996,71.260002,70.620003,71.129997,1904000,69.876701
"2017-10-17",71.040001,71.220001,70.720001,71.220001,1549200,69.965118
"2017-10-18",71.540001,71.540001,70.879997,71.059998,2171600,69.807938
"2017-10-19",70.949997,71.120003,70.330002,71.099998,2170400,69.847237
"2017-10-20",71.370003,71.410004,70.519997,71.040001,1726400,69.788284
"2017-10-23",71.269997,71.269997,70.389999,70.419998,1402300,69.179222
"2017-10-24",70.790001,71.160004,70.529999,71.139999,3208200,69.886543
"2017-10-25",71.160004,71.410004,70.809998,71.32,2611800,70.063362
"2017-10-26",72.099998,72.93,70.900002,72.480003,3318400,71.202942
"2017-10-27",71.800003,72.809998,71.589996,71.910004,2916400,70.642967
"2017-10-30",71.760002,72.82,71.699997,72.650002,2571500,71.369926
"2017-10-31",72.650002,72.849998,72.25,72.279999,2688300,71.006439
"2017-11-01",72.93,73.080002,72.370003,72.440002,1871000,71.16362
"2017-11-02",72.970001,73.309998,71.889999,72.440002,1924600,71.16362
"2017-11-03",72.379997,73.169998,72.330002,73.160004,1653400,71.870949
"2017-11-06",72.589996,73.449997,72.589996,73.389999,1352500,72.096901
"2017-11-07",73.400002,73.760002,72.550003,72.610001,1809000,71.330635
"2017-11-08",72.669998,73.449997,72.360001,72.900002,1473500,71.615532
"2017-11-09",72.400002,72.760002,71.699997,72.050003,2326400,70.780502
"2017-11-10",72.220001,72.830002,71.629997,72.690002,2117700,71.409218
"2017-11-13",72.449997,72.720001,72.25,72.620003,1819800,71.340454
"2017-11-14",71.93,72.970001,71.870003,72.910004,1810500,71.625351
"2017-11-15",72.529999,73.68,72.190002,73.379997,2939000,72.087067
"2017-11-16",73.75,74.309998,73.279999,74.019997,1829100,72.864723
"2017-11-17",74.050003,74.440002,73.959999,74.110001,2443900,72.953339
"2017-11-20",74.169998,74.629997,74.050003,74.309998,1152800,73.150215
"2017-11-21",74.760002,76.220001,74.75,75.639999,2922700,74.459442
"2017-11-22",75.709999,76.129997,75.190002,75.68,1404200,74.498833
"2017-11-24",75.779999,75.900002,75.470001,75.760002,470400,74.577583
"2017-11-27",75.760002,76.160004,75.669998,76,1407000,74.813843
"2017-11-28",76.050003,76.529999,75.75,76.129997,1887600,74.941788
"2017-11-29",76.129997,76.900002,76.029999,76.559998,1874500,75.365082
"2017-11-30",76.57,77.790001,76.129997,77.559998,2553700,76.349487
"2017-12-01",77.269997,77.919998,76.25,77.25,2164600,76.044319
"2017-12-04",78.029999,78.620003,77.519997,77.660004,2348600,76.447929
"2017-12-05",77.699997,78.309998,77.610001,77.629997,1493500,76.418396
"2017-12-06",77.75,77.860001,76.629997,76.75,1435000,75.552124
"2017-12-07",76.830002,77.389999,76.599998,77.279999,2254400,76.073853
"2017-12-08",77.610001,78.400002,77.5,78.379997,2142500,77.15667
"2017-12-11",78.160004,78.300003,77.25,77.470001,1589800,76.260887
"2017-12-12",77.57,77.580002,76.93,77,2246600,75.798225
"2017-12-13",77.220001,77.620003,76.739998,76.75,2245600,75.552124
"2017-12-14",77.089996,77.089996,76.010002,76.019997,1739500,74.833519
"2017-12-15",76.440002,77.370003,76.279999,77.089996,3694500,75.88681
"2017-12-18",77.489998,78.57,77.379997,78.089996,2275100,76.871201
"2017-12-19",78.389999,78.459999,77.629997,77.809998,1449000,76.595589
"2017-12-20",77.919998,78.629997,77.559998,78.349998,1327500,77.127151
"2017-12-21",78.489998,79.949997,78.489998,79.370003,2047100,78.131233
"2017-12-22",79.379997,79.699997,79.25,79.349998,1415700,78.111542
"2017-12-26",79.400002,79.959999,79.260002,79.370003,909600,78.131233
"2017-12-27",79.459999,80.379997,79.32,80.150002,939200,78.899063
"2017-12-28",80.18,80.540001,80,80.449997,828900,79.194382
"2017-12-29",80.790001,80.940002,79.839996,79.860001,1539700,78.613586
