"dates","ALLE.Open","ALLE.High","ALLE.Low","ALLE.Close","ALLE.Volume","ALLE.Adjusted"
"2016-08-24",72.010002,72.25,71.660004,71.800003,483800,68.488754
"2016-08-25",71.690002,72.190002,71.489998,72.089996,309800,68.76535
"2016-08-26",72.25,72.489998,71.18,71.580002,308500,68.278893
"2016-08-29",71.690002,72.169998,71.43,72.099998,354700,68.77491
"2016-08-30",71.93,72.129997,71.07,71.260002,450500,67.973663
"2016-08-31",71.080002,71.489998,70.690002,71.220001,573900,67.935524
"2016-09-01",71.32,71.879997,70.720001,71.839996,534400,68.526901
"2016-09-02",72.050003,72.550003,71.919998,72.389999,420400,69.051552
"2016-09-06",72.360001,72.75,71.68,72.07,329300,68.7463
"2016-09-07",71.900002,71.940002,70.599998,70.889999,757300,67.620735
"2016-09-08",70.68,70.910004,69.720001,69.879997,515800,66.657318
"2016-09-09",69.360001,69.639999,66.830002,66.830002,951400,63.747952
"2016-09-12",66.730003,67.639999,66.709999,67.379997,1185200,64.272606
"2016-09-13",66.57,67.040001,66.190002,66.580002,620800,63.622787
"2016-09-14",66.650002,66.980003,65.830002,66.089996,749300,63.154545
"2016-09-15",66.050003,67.129997,65.989998,66.849998,1714800,63.88081
"2016-09-16",66.43,66.519997,66.099998,66.25,989800,63.307449
"2016-09-19",66.25,67.730003,66.099998,67.370003,1088100,64.377716
"2016-09-20",67.739998,67.849998,67.059998,67.360001,494300,64.368149
"2016-09-21",67.709999,68.029999,66.769997,67.879997,508900,64.865044
"2016-09-22",68.559998,69.379997,68.559998,69.050003,725900,65.983078
"2016-09-23",69.050003,69.050003,68.419998,68.669998,340600,65.619965
"2016-09-26",68.419998,68.610001,67.739998,68.25,204100,65.218613
"2016-09-27",68.190002,68.959999,68.139999,68.940002,279700,65.87796
"2016-09-28",69.050003,69.419998,68.489998,69.410004,366000,66.327095
"2016-09-29",69.190002,69.470001,67.769997,68.260002,671200,65.22818
"2016-09-30",68.440002,69.400002,67.970001,68.910004,1014700,65.849312
"2016-10-03",68.660004,69.099998,68.160004,68.169998,646800,65.142181
"2016-10-04",68.209999,68.449997,67.199997,67.379997,601700,64.387276
"2016-10-05",67.769997,67.860001,66.849998,67.550003,854600,64.549721
"2016-10-06",67.599998,68.110001,67.230003,67.949997,488900,64.931938
"2016-10-07",68.160004,68.160004,66.620003,66.879997,642000,63.909451
"2016-10-10",67.110001,67.639999,66.980003,67.279999,591400,64.291702
"2016-10-11",67,67.230003,65.620003,66.230003,686100,63.288345
"2016-10-12",66.279999,67.260002,66.129997,67.029999,510100,64.052795
"2016-10-13",66.43,66.75,65.849998,66.540001,296100,63.584557
"2016-10-14",67.019997,68.239998,66.93,67.690002,839700,64.683479
"2016-10-17",68.330002,69.5,68.080002,68.339996,690500,65.304626
"2016-10-18",68.989998,68.989998,67.809998,67.900002,632600,64.884163
"2016-10-19",67.93,68,67.169998,67.199997,613900,64.215248
"2016-10-20",67.190002,67.620003,66.470001,67.279999,551600,64.291702
"2016-10-21",66.660004,67.260002,65.830002,67.18,759300,64.196136
"2016-10-24",67.690002,68.190002,67.529999,67.760002,619000,64.750389
"2016-10-25",67.559998,67.559998,65.43,65.519997,822000,62.609867
"2016-10-26",65.43,65.739998,65.089996,65.589996,1537000,62.67675
"2016-10-27",64.160004,64.510002,61.470001,62.84,2817500,60.048912
"2016-10-28",62.650002,64.75,62.650002,63.59,1198500,60.765591
"2016-10-31",63.560001,64.290001,63.560001,63.84,1601000,61.00449
"2016-11-01",63.91,64.5,62.919998,63.459999,2094600,60.641365
"2016-11-02",63.32,63.810001,62.970001,63.349998,1169800,60.536255
"2016-11-03",63.400002,63.880001,63.07,63.290001,835200,60.478916
"2016-11-04",63.48,64.690002,63.310001,63.639999,1692900,60.813366
"2016-11-07",64.760002,65.480003,64.529999,65.419998,713500,62.514309
"2016-11-08",65.309998,65.970001,64.900002,65.709999,429900,62.791451
"2016-11-09",64.32,67.260002,64.309998,66.75,1052600,63.785252
"2016-11-10",67.279999,69.949997,67.07,69.110001,1358700,66.040405
"2016-11-11",68.949997,69.900002,68.949997,69.309998,1187900,66.231529
"2016-11-14",69.379997,69.440002,68.389999,68.589996,1245600,65.54351
"2016-11-15",68.599998,68.940002,68.110001,68.769997,887500,65.71553
"2016-11-16",68.790001,68.790001,67.519997,67.57,575400,64.568832
"2016-11-17",67.660004,68.610001,67.629997,68.279999,600200,65.247292
"2016-11-18",68.040001,68.599998,67.080002,67.32,637800,64.329933
"2016-11-21",67.68,68.32,67.040001,67.93,595800,64.912819
"2016-11-22",67.93,68.199997,67.540001,68,545500,64.979721
"2016-11-23",67.93,68.309998,67.209999,67.699997,648100,64.693047
"2016-11-25",67.989998,68.010002,67.18,67.910004,220900,64.893715
"2016-11-28",67.57,67.800003,67.199997,67.400002,547800,64.406372
"2016-11-29",67.550003,67.839996,67.169998,67.480003,403100,64.482811
"2016-11-30",67.669998,67.93,66.510002,66.910004,733100,63.938137
"2016-12-01",66.970001,67.32,65.25,65.459999,1391300,62.55254
"2016-12-02",65.43,65.68,64.790001,64.870003,621300,61.988747
"2016-12-05",65.190002,65.239998,64.459999,64.610001,789200,61.740299
"2016-12-06",64.690002,65.110001,64.330002,65,854600,62.112961
"2016-12-07",65.129997,65.949997,64.830002,65.779999,1093800,62.858322
"2016-12-08",65.629997,66.059998,65.300003,65.379997,722300,62.476082
"2016-12-09",65.470001,65.790001,65.169998,65.68,411300,62.762764
"2016-12-12",65.68,65.790001,64.57,65.120003,658600,62.227642
"2016-12-13",65.139999,65.919998,65.029999,65.650002,776100,62.849911
"2016-12-14",65.669998,66.18,65.349998,65.440002,770100,62.648872
"2016-12-15",65.470001,65.849998,64.779999,64.900002,774200,62.131905
"2016-12-16",65.110001,65.43,64.110001,64.220001,1269000,61.480907
"2016-12-19",64.480003,65.620003,64.300003,64.910004,512300,62.141483
"2016-12-20",65.059998,65.360001,64.940002,65.330002,467800,62.543568
"2016-12-21",65.410004,65.709999,64.959999,65.550003,559200,62.754173
"2016-12-22",65.449997,65.790001,65.099998,65.25,551100,62.466988
"2016-12-23",65.349998,65.650002,65.220001,65.389999,266100,62.601006
"2016-12-27",65.449997,65.650002,65.160004,65.540001,173600,62.744602
"2016-12-28",65.559998,65.910004,64.760002,64.800003,361600,62.036163
"2016-12-29",64.870003,65.160004,64.43,64.769997,332200,62.007446
"2016-12-30",65.040001,65.199997,63.709999,64,501800,61.270287
"2017-01-03",64.639999,65.110001,63.91,64.699997,689800,61.940434
"2017-01-04",64.68,66.220001,64.68,65.93,958800,63.11797
"2017-01-05",65.580002,66.360001,65.330002,66.290001,808900,63.462608
"2017-01-06",66.389999,66.650002,65.800003,65.889999,1238300,63.079689
"2017-01-09",65.639999,65.889999,65.199997,65.419998,850600,62.629715
"2017-01-10",65.110001,65.269997,63.810001,64.5,1806100,61.748966
"2017-01-11",64.760002,65.730003,64.389999,65.699997,893200,62.897774
"2017-01-12",65.330002,66.209999,65.129997,66.120003,737700,63.29987
"2017-01-13",66.209999,66.760002,65.480003,65.5,509000,62.70631
"2017-01-17",65.129997,66.099998,64.93,65.870003,653400,63.060535
"2017-01-18",65.940002,66.639999,65.82,66.480003,601500,63.64452
"2017-01-19",66.639999,67.32,66.449997,66.580002,720000,63.740246
"2017-01-20",66.540001,66.540001,64.620003,65.160004,1013000,62.380817
"2017-01-23",64.830002,65.779999,64.75,65.07,829500,62.294659
"2017-01-24",65.309998,66.870003,65.309998,66.419998,759600,63.587067
"2017-01-25",67,68.540001,66.059998,66.599998,836000,63.759396
"2017-01-26",66.599998,66.949997,65.650002,65.949997,808400,63.137119
"2017-01-27",66.160004,66.610001,65.970001,66.519997,450700,63.682812
"2017-01-30",66.019997,66.059998,64.82,65.839996,709300,63.031822
"2017-01-31",65.68,65.739998,64.739998,65.669998,594400,62.869072
"2017-02-01",65.940002,67.099998,65.370003,65.940002,685400,63.127548
"2017-02-02",65.589996,65.75,65.059998,65.620003,992100,62.821186
"2017-02-03",66.620003,67.389999,66.199997,67.330002,950400,64.45826
"2017-02-06",67.120003,67.339996,66.550003,67.339996,626600,64.467834
"2017-02-07",67.389999,67.75,66.809998,67.019997,872400,64.161476
"2017-02-08",67.019997,67.800003,66.720001,67.599998,922700,64.716759
"2017-02-09",67.690002,72,67.019997,71.730003,2487100,68.670609
"2017-02-10",71.800003,72.360001,71.5,71.919998,1099200,68.852493
"2017-02-13",72.199997,72.480003,71.190002,71.449997,562100,68.402534
"2017-02-14",71.349998,71.540001,70.849998,71.080002,695500,68.048317
"2017-02-15",70.839996,71.989998,70.839996,71.830002,1138200,68.766327
"2017-02-16",71.900002,73.110001,71.900002,72.93,1067300,69.81942
"2017-02-17",72.839996,73.68,72.480003,73.269997,865000,70.144905
"2017-02-21",73.199997,74.669998,73.18,74.510002,1120400,71.332039
"2017-02-22",74.32,75,73.910004,74.059998,631200,70.901192
"2017-02-23",74.440002,74.5,73.57,73.949997,541700,70.795898
"2017-02-24",73.550003,73.970001,73.269997,73.949997,505200,70.795898
"2017-02-27",73.910004,74.209999,73.529999,73.599998,568200,70.460831
"2017-02-28",73.760002,73.93,72.550003,72.589996,769200,69.493912
"2017-03-01",73.669998,74.309998,73.269997,73.690002,567800,70.546989
"2017-03-02",73.849998,74.290001,73.190002,73.959999,557200,70.805481
"2017-03-03",74.050003,74.370003,73.349998,73.82,962000,70.67144
"2017-03-06",73,73.629997,72.800003,73.209999,1106600,70.087471
"2017-03-07",73.230003,73.400002,72.620003,72.860001,675100,69.752388
"2017-03-08",73.040001,73.480003,72.449997,73.110001,1073900,69.991722
"2017-03-09",73.309998,73.970001,73.120003,73.459999,676300,70.326813
"2017-03-10",73.919998,74.580002,73.870003,74.470001,692300,71.293724
"2017-03-13",74.120003,74.830002,73.769997,74.760002,668400,71.725464
"2017-03-14",74.269997,74.779999,74,74.370003,506600,71.351303
"2017-03-15",74.639999,75.290001,73.980003,74.919998,521200,71.878952
"2017-03-16",74.980003,75.389999,74.709999,75.150002,459300,72.09964
"2017-03-17",75.050003,75.620003,74.82,75.480003,829500,72.416245
"2017-03-20",75.480003,75.68,75.010002,75.230003,530400,72.176384
"2017-03-21",75.519997,75.660004,74.190002,74.269997,709400,71.255341
"2017-03-22",74.279999,74.860001,74.050003,74.769997,472300,71.735054
"2017-03-23",74.68,75.360001,74.290001,74.860001,410300,71.821396
"2017-03-24",75.010002,75.629997,74.650002,75.050003,422700,72.003693
"2017-03-27",74.059998,75.279999,74,74.889999,696300,71.850189
"2017-03-28",74.650002,75.410004,74.650002,75.120003,271200,72.070847
"2017-03-29",74.889999,75.410004,74.709999,75.410004,394400,72.349091
"2017-03-30",75.32,75.919998,75.260002,75.860001,450900,72.780807
"2017-03-31",75.699997,76.290001,75.470001,75.699997,592300,72.627312
"2017-04-03",75.879997,76.5,75.309998,75.720001,654800,72.646492
"2017-04-04",75.540001,75.739998,74.830002,74.900002,513200,71.859795
"2017-04-05",75,75.440002,73.93,74.129997,1267500,71.121017
"2017-04-06",74.419998,75.300003,74.110001,74.699997,556400,71.667892
"2017-04-07",74.610001,75.139999,74.580002,74.690002,384400,71.65831
"2017-04-10",74.639999,75.220001,74.529999,74.620003,451000,71.591156
"2017-04-11",74.720001,75.349998,74.480003,75.290001,760800,72.233955
"2017-04-12",75.269997,75.449997,74.400002,75.239998,824400,72.185959
"2017-04-13",75.139999,75.550003,74.830002,75.110001,925500,72.061256
"2017-04-17",75.279999,76.230003,75.190002,76.230003,414300,73.135796
"2017-04-18",75.980003,76.139999,75.610001,75.940002,418400,72.857567
"2017-04-19",76.279999,77.339996,76.279999,76.830002,666100,73.711441
"2017-04-20",77.120003,78.050003,76.879997,77.720001,417100,74.565315
"2017-04-21",77.690002,78.220001,77.589996,77.910004,750500,74.747597
"2017-04-24",78.870003,79.190002,77.739998,78.239998,711800,75.064194
"2017-04-25",78.650002,79.089996,78.32,78.75,400100,75.553505
"2017-04-26",78.849998,79.970001,78.110001,79.720001,1521200,76.484131
"2017-04-27",82,82,79.800003,80.620003,1601800,77.347595
"2017-04-28",80.059998,80.339996,78.410004,78.639999,1349300,75.447975
"2017-05-01",78.699997,78.699997,77.620003,77.699997,716500,74.546127
"2017-05-02",77.980003,78.230003,77.300003,77.620003,698100,74.469383
"2017-05-03",77.239998,77.620003,76.68,77.279999,828800,74.143158
"2017-05-04",77.589996,77.919998,76.980003,77.349998,919700,74.210327
"2017-05-05",77.559998,77.940002,77,77.5,809500,74.354248
"2017-05-08",77.279999,77.57,76.400002,76.800003,573300,73.682678
"2017-05-09",77.110001,77.199997,76.75,76.980003,438000,73.855362
"2017-05-10",76.760002,76.940002,75.849998,76.830002,613200,73.711441
"2017-05-11",76.449997,77.309998,75.940002,77.290001,9e+05,74.152756
"2017-05-12",77.160004,77.309998,76.639999,76.730003,415800,73.615494
"2017-05-15",76.699997,77.57,76.699997,77.239998,582400,74.10479
"2017-05-16",77.599998,78.699997,77.580002,78.480003,1238600,75.294464
"2017-05-17",78.480003,78.480003,76.860001,77.010002,1009000,73.88414
"2017-05-18",76.830002,77.760002,76.260002,77.32,656400,74.181549
"2017-05-19",77.830002,79.449997,77.459999,79.059998,1065000,75.850922
"2017-05-22",79.199997,79.989998,79.199997,79.459999,798800,76.23468
"2017-05-23",79.5,79.709999,78.760002,78.900002,823800,75.697426
"2017-05-24",79,79.239998,78.650002,79.050003,702000,75.841347
"2017-05-25",79.290001,79.690002,79.050003,79.459999,645500,76.23468
"2017-05-26",79.360001,79.68,79.110001,79.379997,655700,76.157936
"2017-05-30",79.349998,79.349998,78.25,78.459999,855300,75.275284
"2017-05-31",78.620003,79.169998,77.760002,78.629997,3922200,75.43837
"2017-06-01",79.019997,79.550003,78.800003,79.139999,907200,75.927681
"2017-06-02",79.050003,80.169998,78.870003,80.059998,703700,76.810333
"2017-06-05",80,80.370003,79.639999,80,498600,76.752754
"2017-06-06",79.760002,80.400002,78.470001,78.540001,510900,75.35202
"2017-06-07",78.610001,79.040001,78.120003,78.330002,511500,75.150551
"2017-06-08",78.330002,78.57,77.370003,77.650002,724500,74.498161
"2017-06-09",77.830002,78.220001,76.900002,77.230003,756900,74.095207
"2017-06-12",77.360001,78.489998,76.470001,78.449997,1033300,75.265686
"2017-06-13",78.190002,79.400002,77.809998,79.279999,611400,76.217438
"2017-06-14",79.690002,80.120003,79.43,79.75,563100,76.669289
"2017-06-15",79.32,80.830002,79.040001,80.75,600700,77.630669
"2017-06-16",81.019997,81.93,80.760002,81.580002,822400,78.428581
"2017-06-19",82.040001,82.379997,81.660004,82.169998,403100,78.995804
"2017-06-20",81.68,82.769997,81.5,81.910004,520500,78.745842
"2017-06-21",82.099998,82.099998,81.339996,81.510002,437800,78.36129
"2017-06-22",81.489998,81.900002,81.169998,81.190002,298800,78.05365
"2017-06-23",81.209999,82.18,80.989998,81.449997,590600,78.303612
"2017-06-26",81.669998,81.959999,81.269997,81.410004,236800,78.265144
"2017-06-27",81.25,81.620003,80.489998,80.589996,456000,77.47683
"2017-06-28",81.120003,81.830002,80.879997,81.239998,264600,78.10173
"2017-06-29",81.260002,81.260002,78.910004,79.82,542700,76.736572
"2017-06-30",80.089996,81.5,80.089996,81.120003,457200,77.986359
"2017-07-03",81.57,81.830002,81.349998,81.370003,217200,78.2267
"2017-07-05",81.550003,82.900002,81.360001,82.139999,416600,78.966957
"2017-07-06",81.919998,81.919998,80.5,80.660004,424000,77.544128
"2017-07-07",80.849998,81.639999,80.220001,81.220001,414000,78.082504
"2017-07-10",81.349998,81.849998,81.089996,81.529999,472600,78.380516
"2017-07-11",81.379997,81.839996,81.029999,81.470001,354500,78.322838
"2017-07-12",82.040001,82.529999,81.589996,81.989998,374700,78.822762
"2017-07-13",81.980003,82.690002,80.610001,80.790001,541500,77.669106
"2017-07-14",80.809998,81.290001,80.449997,80.769997,438700,77.649864
"2017-07-17",80.779999,80.849998,80.459999,80.830002,295800,77.707573
"2017-07-18",80.599998,80.889999,80.150002,80.599998,374300,77.486443
"2017-07-19",80.709999,81,80.5,80.699997,303000,77.582588
"2017-07-20",80.870003,81.139999,80.120003,81.089996,528900,77.957504
"2017-07-21",80.809998,81.279999,80.120003,80.410004,401400,77.303787
"2017-07-24",80.339996,80.690002,79.690002,80.309998,286000,77.207657
"2017-07-25",80.82,81.07,78.75,79.099998,681700,76.044395
"2017-07-26",79.029999,79.400002,78.480003,78.489998,853400,75.457947
"2017-07-27",78.989998,81.260002,77.620003,81.199997,1371800,78.063263
"2017-07-28",81.309998,82,80.230003,81.400002,736100,78.255554
"2017-07-31",81.559998,81.889999,80.739998,81.239998,615800,78.10173
"2017-08-01",81.629997,82.620003,80.940002,81.470001,878500,78.322838
"2017-08-02",81.18,81.379997,79.860001,80.849998,521700,77.726799
"2017-08-03",80.989998,81.110001,80.139999,80.760002,372200,77.640259
"2017-08-04",80.860001,81.32,80.459999,81.32,343900,78.178627
"2017-08-07",81.330002,82.059998,80.82,81.989998,321400,78.822762
"2017-08-08",81.910004,82.25,81.309998,81.370003,468600,78.2267
"2017-08-09",81.309998,81.519997,80.459999,80.589996,354000,77.47683
"2017-08-10",80.190002,80.480003,78.860001,78.919998,459900,75.871338
"2017-08-11",78.93,79.769997,78.629997,79.279999,354100,76.217438
"2017-08-14",79.839996,80.029999,79.080002,79.470001,420400,76.400101
"2017-08-15",79.5,79.5,78.739998,78.949997,271400,75.900185
"2017-08-16",79.040001,79.629997,78.889999,79.290001,404100,76.227051
"2017-08-17",79.18,79.959999,78.760002,78.830002,500500,75.784828
"2017-08-18",78.580002,78.870003,78.059998,78.169998,327900,75.150314
"2017-08-21",78.199997,78.32,77.419998,77.480003,384900,74.486961
"2017-08-22",77.68,78.32,77.279999,78.080002,507600,75.063789
"2017-08-23",77.809998,77.849998,76.790001,77.089996,611600,74.11203
"2017-08-24",77.239998,77.540001,76.82,77.150002,360200,74.169716
"2017-08-25",77.580002,77.809998,77.43,77.620003,376800,74.621567
"2017-08-28",77.970001,78.25,77.82,78.050003,425100,75.034958
"2017-08-29",77.720001,78.339996,77.699997,77.769997,271900,74.76577
"2017-08-30",77.739998,78.339996,77.449997,78.300003,292300,75.275314
"2017-08-31",78.709999,79,78.449997,78.709999,487600,75.669449
"2017-09-01",79.029999,79.400002,78.849998,79.150002,517800,76.092476
"2017-09-05",79.160004,80,79.160004,79.400002,639400,76.332802
"2017-09-06",79.860001,80.529999,79.580002,80.260002,604900,77.159576
"2017-09-07",80.379997,80.629997,79.699997,80.220001,395900,77.121132
"2017-09-08",80.209999,81.400002,79.900002,80.809998,512300,77.688332
"2017-09-11",81.230003,81.639999,80.480003,81.07,759300,77.938293
"2017-09-12",81.330002,81.620003,80.949997,81,660500,77.870987
"2017-09-13",81.089996,81.870003,80.43,81.809998,589500,78.649696
"2017-09-14",81.660004,82.650002,81.419998,82.620003,784200,79.428421
"2017-09-15",82.629997,82.970001,82.120003,82.769997,978400,79.72702
"2017-09-18",82.980003,83.120003,82.190002,82.650002,508100,79.611427
"2017-09-19",82.760002,83.139999,82.059998,82.849998,677100,79.80407
"2017-09-20",83.010002,84.040001,82.57,83.57,1023200,80.497612
"2017-09-21",83.25,83.82,83.25,83.470001,465000,80.401291
"2017-09-22",83.620003,84.639999,83.339996,84.550003,890500,81.441582
"2017-09-25",84.410004,84.800003,84.290001,84.5,437300,81.39341
"2017-09-26",84.75,85.620003,84.5,85.349998,518900,82.212166
"2017-09-27",85.610001,86.449997,85.290001,85.330002,751400,82.192902
"2017-09-28",85.290001,85.82,84.82,85.760002,585300,82.607086
"2017-09-29",85.68,86.889999,85.68,86.470001,493100,83.291
"2017-10-02",86.559998,86.949997,86.279999,86.529999,518600,83.34877
"2017-10-03",86.660004,87.690002,86.480003,87.470001,529300,84.254227
"2017-10-04",87.419998,87.760002,86.550003,86.730003,828500,83.541428
"2017-10-05",86.830002,87.25,86.029999,87.07,694000,83.868919
"2017-10-06",87.040001,87.330002,86.599998,87.190002,716800,83.984512
"2017-10-09",87.370003,87.690002,86.650002,87.620003,297900,84.398697
"2017-10-10",87.82,87.980003,87.190002,87.809998,415900,84.581718
"2017-10-11",88.110001,88.32,87.599998,88.150002,743800,84.909218
"2017-10-12",87.879997,89.75,87.620003,89.559998,913500,86.267403
"2017-10-13",89.809998,89.809998,88.190002,88.300003,380500,85.053703
"2017-10-16",88.519997,88.949997,88.010002,88.139999,349700,84.899582
"2017-10-17",88.110001,88.349998,86.82,87,768100,83.801498
"2017-10-18",87.25,87.93,87.25,87.599998,569100,84.379425
"2017-10-19",87.459999,87.82,87.230003,87.739998,422800,84.514297
"2017-10-20",87.5,88.290001,87.410004,88.019997,546200,84.783989
"2017-10-23",87.989998,88.160004,87.220001,87.309998,379500,84.100098
"2017-10-24",87.599998,88.75,87.559998,88.480003,619200,85.227089
"2017-10-25",88.18,88.459999,85.550003,86.489998,894300,83.310249
"2017-10-26",80.720001,82.239998,79.260002,80.699997,3297200,77.733124
"2017-10-27",80.129997,81.040001,78.629997,80.290001,1919700,77.338181
"2017-10-30",81.019997,82.849998,80.720001,81.970001,1281300,78.956436
"2017-10-31",82.699997,83.550003,82.230003,83.389999,1406900,80.324226
"2017-11-01",83.580002,84.110001,82.290001,82.730003,700600,79.688492
"2017-11-02",82.879997,82.989998,81.699997,82.230003,852600,79.206871
"2017-11-03",82.580002,82.589996,81.599998,82.019997,896100,79.004593
"2017-11-06",82.019997,83.470001,81.82,83.089996,718300,80.035255
"2017-11-07",83.269997,84.629997,82.669998,83.529999,851300,80.459084
"2017-11-08",83.440002,83.510002,81.959999,83.43,388700,80.362762
"2017-11-09",83.059998,83.349998,81.459999,82.080002,429500,79.062378
"2017-11-10",81.57,83.269997,81.220001,83.129997,565200,80.073792
"2017-11-13",82.93,84.290001,82.720001,83.940002,847000,80.854004
"2017-11-14",83.639999,84,82.720001,82.900002,842400,79.852234
"2017-11-15",82.620003,82.660004,81.650002,82.029999,473100,79.014214
"2017-11-16",82.25,83.059998,81.949997,82.410004,334700,79.380257
"2017-11-17",82.519997,82.889999,82.019997,82.650002,517700,79.611427
"2017-11-20",82.599998,83.660004,82.599998,83.239998,338100,80.179733
"2017-11-21",83.599998,83.800003,82.870003,83.400002,456300,80.333862
"2017-11-22",83.32,83.800003,82.769997,83.160004,402800,80.102676
"2017-11-24",83.160004,83.57,82.889999,82.919998,196500,79.87149
"2017-11-27",83.110001,84.160004,82.589996,83.099998,720600,80.044884
"2017-11-28",83.209999,84.019997,82.82,83.330002,651800,80.266434
"2017-11-29",83.540001,83.779999,82.470001,82.940002,745900,79.89077
"2017-11-30",83.010002,84.230003,82.550003,84.139999,970400,81.046646
"2017-12-01",84.230003,84.830002,82.480003,84.580002,862700,81.470474
"2017-12-04",85.389999,85.760002,83.379997,83.43,766300,80.362762
"2017-12-05",83.290001,83.709999,82,82,542200,78.985329
"2017-12-06",82,82.389999,81.389999,81.790001,533200,78.783051
"2017-12-07",82.07,83.160004,82.010002,83.110001,643500,80.05452
"2017-12-08",83.779999,83.779999,82.300003,82.459999,562200,79.428406
"2017-12-11",82.150002,82.419998,81.440002,82.169998,732300,79.149071
"2017-12-12",82.199997,82.410004,81.68,82.150002,427000,79.129807
"2017-12-13",82.519997,83.209999,81.849998,82.639999,732400,79.601799
"2017-12-14",82.68,83.150002,81.589996,81.68,586000,78.677086
"2017-12-15",82.150002,82.75,81.790001,82.279999,1256800,79.410583
"2017-12-18",82.879997,83.440002,82.43,82.559998,856000,79.680832
"2017-12-19",82.470001,82.470001,80.040001,80.07,1188200,77.277664
"2017-12-20",80.389999,81.459999,80.040001,81,981300,78.175224
"2017-12-21",81.470001,81.75,80.910004,81,613800,78.175224
"2017-12-22",81.099998,82.059998,80.25,80.339996,347900,77.538239
"2017-12-26",80.290001,80.769997,80.010002,80.389999,251400,77.586487
"2017-12-27",80.660004,80.769997,79.989998,80,479300,77.210091
"2017-12-28",80.25,80.709999,78.669998,79.559998,1124100,76.785431
"2017-12-29",80,80.290001,78.82,79.559998,662900,76.785431
