"dates","PSX.Open","PSX.High","PSX.Low","PSX.Close","PSX.Volume","PSX.Adjusted"
"2016-08-02",74.529999,76.330002,74.510002,76.150002,4528300,63.813976
"2016-08-03",76.599998,78.739998,76.300003,78.660004,4582400,65.917366
"2016-08-04",78.370003,78.830002,77.309998,77.540001,2692900,64.978798
"2016-08-05",77.709999,78.610001,77.5,78.279999,1619100,65.598907
"2016-08-08",78.889999,79.519997,78.480003,78.580002,2327900,65.850319
"2016-08-09",78.760002,78.790001,76.580002,76.720001,3052700,64.291618
"2016-08-10",76.889999,77.860001,76.5,76.949997,2228200,64.484352
"2016-08-11",77.419998,78.470001,77,78.160004,1962200,65.49836
"2016-08-12",78.389999,78.900002,78,78.809998,2454500,66.043037
"2016-08-15",79.150002,79.25,78.220001,78.589996,2808000,65.858681
"2016-08-16",78.120003,78.25,77.709999,77.980003,1624800,65.875595
"2016-08-17",78.059998,78.209999,77.260002,77.709999,2642600,65.647507
"2016-08-18",77.980003,78.18,77.18,77.949997,3632100,65.850235
"2016-08-19",77.629997,78.690002,77.510002,78.050003,2400300,65.934723
"2016-08-22",77.519997,77.660004,76.800003,76.970001,2252000,65.022354
"2016-08-23",77.169998,78.190002,76.959999,77.82,1724100,65.740425
"2016-08-24",77.800003,78.230003,77.199997,77.68,1655700,65.622162
"2016-08-25",77.889999,79.449997,77.830002,79.07,3666000,66.796402
"2016-08-26",79.099998,79.699997,78.169998,78.620003,2061300,66.416252
"2016-08-29",78.860001,79.300003,78.650002,78.879997,1782300,66.63588
"2016-08-30",78.879997,79.790001,78.879997,79.330002,1980800,67.016052
"2016-08-31",79.150002,79.370003,78.110001,78.449997,2648800,66.272621
"2016-09-01",78.93,78.93,77.660004,78.290001,2165400,66.137474
"2016-09-02",78.970001,79.029999,78.480003,78.870003,1561100,66.627441
"2016-09-06",79.279999,79.339996,78.760002,79.110001,2729900,66.830177
"2016-09-07",79.239998,79.989998,79.150002,79.589996,3312500,67.235672
"2016-09-08",79.800003,80.459999,79.470001,80.080002,2001800,67.64962
"2016-09-09",79.389999,79.410004,77.860001,77.860001,2834200,65.774208
"2016-09-12",77.489998,79.209999,77.169998,78.839996,2224700,66.602089
"2016-09-13",78,78.050003,77.120003,77.25,4007800,65.258904
"2016-09-14",77.139999,78.230003,76.760002,76.970001,3115100,65.022354
"2016-09-15",77.43,79.529999,77.099998,79.099998,2875300,66.821739
"2016-09-16",78.32,79.290001,78.230003,79.089996,7599600,66.813278
"2016-09-19",79.760002,80.879997,79.18,80.349998,3205500,67.877708
"2016-09-20",80.349998,80.470001,79.580002,79.580002,2218400,67.227219
"2016-09-21",79.82,80.190002,79.370003,80.07,2133400,67.641167
"2016-09-22",80.5,81.080002,80.010002,80.029999,1728500,67.607361
"2016-09-23",79.690002,79.949997,79.059998,79.580002,2065100,67.227219
"2016-09-26",79.779999,80.269997,79.389999,79.470001,2351000,67.1343
"2016-09-27",79.019997,79.82,78.919998,79.410004,2274600,67.083618
"2016-09-28",79.730003,81.309998,79.300003,81.190002,2954500,68.587326
"2016-09-29",81.050003,81.190002,78.860001,79.279999,4121800,66.973785
"2016-09-30",79.919998,80.959999,79.550003,80.550003,2819900,68.046677
"2016-10-03",80.419998,80.769997,79.809998,80.410004,1702800,67.928398
"2016-10-04",80.339996,81.269997,79.739998,79.82,1985400,67.429977
"2016-10-05",80.589996,81.410004,80.360001,81.089996,2358100,68.502838
"2016-10-06",81.18,81.5,80.040001,80.769997,1828800,68.232498
"2016-10-07",81,81.07,80,80.389999,1614700,67.911491
"2016-10-10",80.860001,81.440002,80.800003,81.300003,1338500,68.680244
"2016-10-11",81.239998,81.339996,80.18,80.559998,1581600,68.055107
"2016-10-12",80.559998,80.559998,79.510002,79.809998,1664600,67.421532
"2016-10-13",79.18,79.459999,78.059998,79.150002,2185300,66.863983
"2016-10-14",79.739998,80.120003,79.209999,79.309998,1420800,66.999123
"2016-10-17",79.309998,79.720001,78.75,79.139999,2397000,66.85553
"2016-10-18",79.730003,79.989998,79.300003,79.589996,1339300,67.235672
"2016-10-19",79.910004,80.110001,79.449997,79.669998,1737400,67.303246
"2016-10-20",79.400002,79.919998,78.910004,79.739998,1407300,67.362373
"2016-10-21",79.209999,80.43,78.800003,80.349998,2070800,67.877708
"2016-10-24",80.529999,81.029999,79.870003,80.589996,1490300,68.080444
"2016-10-25",80.290001,81.080002,79.940002,80.760002,2263300,68.224052
"2016-10-26",80.279999,81.510002,80.110001,81.059998,2064900,68.477478
"2016-10-27",81.120003,81.260002,79.860001,79.989998,2434400,67.57357
"2016-10-28",79.230003,81.760002,79,80.129997,2977400,67.691856
"2016-10-31",80.199997,81.989998,80.019997,81.150002,2819800,68.55352
"2016-11-01",82.349998,83.209999,79.470001,80.25,4350600,67.793221
"2016-11-02",79.5,79.809998,78.010002,78.339996,2958400,66.179688
"2016-11-03",78.589996,79.800003,77.660004,79.080002,2530700,66.804832
"2016-11-04",78.879997,79.550003,78.260002,78.599998,1568500,66.399345
"2016-11-07",79.620003,80.230003,79.519997,79.93,2051400,67.522919
"2016-11-08",79.720001,80.730003,79.610001,79.889999,1617300,67.489105
"2016-11-09",79.290001,83.160004,78.93,82.449997,4490400,69.651718
"2016-11-10",82.339996,83.760002,82.190002,83.089996,3188500,70.192383
"2016-11-11",82.900002,83.089996,81.870003,82.220001,2185500,69.457443
"2016-11-14",82.220001,83.5,82.029999,83.360001,2602400,70.420471
"2016-11-15",83.360001,83.779999,82.5,83.699997,2991100,71.24614
"2016-11-16",83.650002,83.82,82.779999,83,1601300,70.650314
"2016-11-17",83.720001,84.610001,83.300003,83.830002,2294800,71.356796
"2016-11-18",83.889999,84.18,83.529999,83.639999,2220300,71.195076
"2016-11-21",84.480003,84.93,83.970001,84.860001,2118400,72.233543
"2016-11-22",84.959999,85.629997,84.169998,84.879997,2853900,72.250565
"2016-11-23",84.839996,85.599998,84.480003,85.059998,2681300,72.403786
"2016-11-25",84.82,84.919998,84.510002,84.889999,972200,72.259094
"2016-11-28",84.800003,85.029999,84.019997,84.089996,3389300,71.578117
"2016-11-29",83.360001,83.5,82.300003,82.389999,2150500,70.131073
"2016-11-30",83.099998,83.809998,82.330002,83.080002,4999400,70.718399
"2016-12-01",83.919998,85.800003,83.599998,84.980003,3535500,72.335701
"2016-12-02",84.75,85.699997,84.699997,84.879997,2104400,72.250565
"2016-12-05",85.379997,85.889999,84.889999,85.440002,2811300,72.727249
"2016-12-06",85.129997,85.43,84.559998,84.910004,2564200,72.276108
"2016-12-07",85.080002,87.099998,84.940002,87.010002,2687000,74.063644
"2016-12-08",87.059998,87.970001,86.919998,87.629997,2240700,74.591393
"2016-12-09",87.690002,87.690002,86.860001,87.160004,1513000,74.19133
"2016-12-12",88,88.480003,86.730003,87.300003,1844200,74.310509
"2016-12-13",87.739998,88.870003,87.330002,88.169998,1976900,75.051041
"2016-12-14",87.650002,88.059998,86.349998,86.419998,2667500,73.56144
"2016-12-15",86.120003,87.089996,85.93,86.57,2133800,73.68911
"2016-12-16",86.800003,87.559998,86.540001,87.459999,2295800,74.446701
"2016-12-19",87.190002,87.440002,86.849998,87.169998,1516800,74.199837
"2016-12-20",87.379997,87.489998,86.669998,86.940002,1483700,74.004089
"2016-12-21",87.110001,87.230003,86.559998,86.779999,1512600,73.867882
"2016-12-22",86.699997,87.93,86.440002,87.559998,1456700,74.531807
"2016-12-23",87.279999,87.900002,87.279999,87.720001,948800,74.667992
"2016-12-27",87.870003,88.139999,87.610001,87.739998,926600,74.685028
"2016-12-28",87.730003,87.959999,87.029999,87.120003,1359800,74.15728
"2016-12-29",87.010002,87.489998,86.360001,86.650002,1035700,73.75721
"2016-12-30",86.650002,87.050003,86.010002,86.410004,1374800,73.552925
"2017-01-03",87.309998,87.919998,86.650002,86.790001,2257900,73.876381
"2017-01-04",87.169998,88.260002,87.080002,87.260002,2306900,74.276459
"2017-01-05",87.260002,88.120003,86.660004,86.739998,2056300,73.833817
"2017-01-06",86.779999,86.970001,85.279999,85.400002,1989400,72.693207
"2017-01-09",84.910004,84.910004,83.75,84.019997,2581900,71.518547
"2017-01-10",84,85.18,83.589996,83.760002,3697700,71.297226
"2017-01-11",83.910004,85.599998,83.800003,84.889999,3543500,72.259094
"2017-01-12",85.089996,85.120003,83.510002,84.339996,2169400,71.790916
"2017-01-13",84.059998,84.160004,83.07,83.290001,2242900,70.897163
"2017-01-17",83.209999,84.650002,83.080002,83.559998,2379700,71.126968
"2017-01-18",83.519997,84.510002,83.5,84.129997,1967400,71.61216
"2017-01-19",83.949997,84.080002,82.68,82.989998,1929600,70.641777
"2017-01-20",83.489998,84.029999,82.580002,83.040001,2068200,70.684341
"2017-01-23",83.279999,83.370003,82.019997,82.199997,2033700,69.96933
"2017-01-24",82.639999,84.459999,82.550003,84.190002,2398500,71.663239
"2017-01-25",84.709999,85.290001,84.470001,85,1707900,72.352707
"2017-01-26",85.18,85.339996,84.029999,84.239998,1618200,71.705795
"2017-01-27",84.010002,84.349998,82.5,82.769997,2099300,70.454514
"2017-01-30",82.5,82.75,81.690002,82.330002,2375000,70.079987
"2017-01-31",82,82.370003,81.150002,81.620003,2740200,69.475624
"2017-02-01",82.110001,82.32,80.360001,80.75,3030200,68.735069
"2017-02-02",80.93,81.260002,80.230003,81.050003,3386800,68.990425
"2017-02-03",80.5,81.199997,78.82,79.949997,3672500,68.054108
"2017-02-06",80,80.190002,79,79.139999,3016700,67.364639
"2017-02-07",79.099998,79.139999,77.809998,78.550003,3255400,66.862427
"2017-02-08",78.25,79.019997,77.809998,78.860001,3042800,67.126297
"2017-02-09",78.860001,79.629997,78.860001,79.25,2596900,67.45826
"2017-02-10",79.419998,79.980003,79.379997,79.860001,2030700,67.977493
"2017-02-13",79.860001,80.120003,79.57,79.900002,2111900,68.011559
"2017-02-14",79.980003,80.099998,79.150002,79.980003,2543900,68.079659
"2017-02-15",79.730003,80.389999,79.660004,80.080002,2272800,68.16478
"2017-02-16",79.599998,79.690002,78.400002,78.5,2939200,67.349709
"2017-02-17",78.489998,79.239998,78.349998,78.660004,2219200,67.486992
"2017-02-21",79.080002,79.389999,78.760002,79.029999,2833700,67.804428
"2017-02-22",79,79,78.220001,78.379997,2017500,67.246758
"2017-02-23",79,79.349998,78.360001,78.610001,1864600,67.444092
"2017-02-24",78.389999,78.489998,77.690002,78.029999,2225500,66.946487
"2017-02-27",78.199997,79.190002,78,78.860001,2648400,67.658585
"2017-02-28",78.779999,79.139999,78.110001,78.190002,3243100,67.083755
"2017-03-01",78.910004,80.029999,78.879997,79.370003,3204500,68.096153
"2017-03-02",79.279999,79.349998,78.160004,78.330002,2550400,67.203857
"2017-03-03",78.5,79.029999,78.18,78.339996,1737700,67.212433
"2017-03-06",78.160004,78.889999,78.010002,78.720001,1848200,67.53846
"2017-03-07",78.610001,78.809998,77.389999,77.480003,2679200,66.474586
"2017-03-08",77.610001,78.309998,77.129997,77.25,2817600,66.277267
"2017-03-09",77.019997,77.400002,76.279999,76.839996,2684500,65.925499
"2017-03-10",77.18,78.980003,76.589996,78.860001,5038100,67.658585
"2017-03-13",78.910004,79.489998,78.709999,79.010002,2178700,67.787277
"2017-03-14",78.5,78.769997,78.160004,78.510002,2343400,67.358315
"2017-03-15",78.940002,80.279999,78.940002,80.150002,2411800,68.765343
"2017-03-16",80.059998,80.099998,79.419998,79.690002,2474600,68.370689
"2017-03-17",79.860001,80.089996,79.629997,79.940002,2799600,68.585167
"2017-03-20",79.879997,79.989998,79.099998,79.410004,2285400,68.130455
"2017-03-21",79.489998,79.779999,78.260002,78.599998,4631300,67.435509
"2017-03-22",78.300003,78.940002,77.839996,78.830002,3026800,67.632851
"2017-03-23",78.57,79.190002,78.43,78.480003,2211800,67.332558
"2017-03-24",78.419998,78.669998,77.120003,77.269997,2359700,66.294418
"2017-03-27",76.970001,77.790001,76.660004,77.25,2089300,66.277267
"2017-03-28",77.410004,78.110001,77.080002,77.919998,2388500,66.852097
"2017-03-29",77.809998,78.5,77.540001,78.32,2282000,67.195282
"2017-03-30",78.379997,78.849998,77.940002,78.589996,3241500,67.426933
"2017-03-31",78.489998,79.43,78.410004,79.220001,2744100,67.96743
"2017-04-03",79.089996,79.220001,78,78.290001,1711600,67.169548
"2017-04-04",78.5,78.550003,77.669998,78.43,1368100,67.289665
"2017-04-05",78.739998,79.480003,77.529999,77.57,2867200,66.551819
"2017-04-06",77.589996,77.650002,76.650002,76.879997,3322400,65.959824
"2017-04-07",76.959999,77.660004,76.529999,77.150002,2484300,66.191475
"2017-04-10",77.510002,78.650002,77.5,78.050003,2503900,66.963638
"2017-04-11",77.809998,77.970001,77.150002,77.879997,2042900,66.81778
"2017-04-12",78.129997,78.260002,77.260002,77.379997,2006100,66.388786
"2017-04-13",77.260002,77.690002,76.459999,76.669998,2606600,65.779648
"2017-04-17",76.660004,77.010002,76.57,77.010002,1548800,66.071365
"2017-04-18",76.650002,76.989998,75.639999,75.93,2326300,65.14476
"2017-04-19",75.940002,76.150002,75.139999,75.330002,2511300,64.629974
"2017-04-20",75.5,76.370003,75.330002,75.75,1682300,64.990326
"2017-04-21",75.599998,76.589996,75.599998,76.349998,2561100,65.505112
"2017-04-24",77.120003,77.589996,76.739998,77.510002,2483300,66.500336
"2017-04-25",77.599998,78.18,77.25,78.080002,2632800,66.989365
"2017-04-26",77.93,78.889999,77.660004,78.110001,2977500,67.015121
"2017-04-27",78.010002,78.129997,76.93,78.050003,3001200,66.963638
"2017-04-28",79.599998,80.940002,79.07,79.559998,5260800,68.259148
"2017-05-01",79.519997,80.349998,79.32,79.559998,2632700,68.259148
"2017-05-02",79.93,80.07,79.059998,79.260002,2202900,68.001755
"2017-05-03",78.910004,79.75,78.739998,79.589996,1946200,68.284882
"2017-05-04",79.300003,79.300003,78,78.239998,2163800,67.126648
"2017-05-05",78.330002,79.43,78.32,79.349998,1764000,68.078964
"2017-05-08",79.07,79.730003,78.790001,79.639999,1867800,68.327789
"2017-05-09",79.540001,80.110001,79.379997,79.599998,1455800,68.293488
"2017-05-10",79.769997,80.040001,79.459999,79.75,1690500,68.422165
"2017-05-11",79.900002,80.019997,79.209999,79.519997,1440400,68.224838
"2017-05-12",79.470001,79.980003,79.300003,79.790001,1439900,68.456482
"2017-05-15",80.290001,80.68,79.830002,80.120003,1725800,68.739609
"2017-05-16",79.440002,79.470001,78.220001,78.540001,2011800,67.977951
"2017-05-17",78.540001,78.779999,77.629997,77.669998,2208700,67.224937
"2017-05-18",77.379997,77.940002,76.809998,77.550003,2534400,67.121101
"2017-05-19",77.660004,78.529999,77.349998,78.25,2293200,67.726936
"2017-05-22",78.309998,78.790001,78.209999,78.550003,1386600,67.986603
"2017-05-23",78.75,78.790001,78.089996,78.139999,2977000,67.631737
"2017-05-24",78.110001,78.610001,77.910004,78.279999,1424900,67.752937
"2017-05-25",78.510002,78.879997,77.220001,77.419998,2765100,67.008575
"2017-05-26",77.629997,77.910004,77.150002,77.440002,2300400,67.025879
"2017-05-30",77.279999,77.68,76.82,77,1920200,66.645042
"2017-05-31",76.900002,77.230003,76,76.110001,3842300,65.874733
"2017-06-01",76.379997,76.709999,75.900002,76.620003,2503800,66.316162
"2017-06-02",76.169998,76.809998,75.849998,76.370003,2150900,66.09977
"2017-06-05",76.190002,77.230003,76.190002,76.860001,2251900,66.523865
"2017-06-06",76.690002,77.099998,76.32,77.040001,1707200,66.679657
"2017-06-07",76.639999,77.160004,76.349998,76.959999,2556000,66.610435
"2017-06-08",76.959999,77.940002,76.800003,77.400002,2434700,66.991257
"2017-06-09",77.360001,79.699997,77.300003,79.57,2832800,68.869438
"2017-06-12",79.57,80.480003,79.57,80.209999,2971200,69.423363
"2017-06-13",80.290001,80.730003,79.900002,80.629997,1843100,69.786888
"2017-06-14",80.589996,80.639999,78.75,78.779999,2810800,68.185669
"2017-06-15",78.610001,79.379997,78.529999,79.080002,2157300,68.445335
"2017-06-16",79.43,80.980003,79.209999,80.940002,4870900,70.055206
"2017-06-19",80.989998,81.519997,80.849998,81.239998,2757400,70.31485
"2017-06-20",80.300003,80.599998,78.910004,79.550003,2299700,68.852135
"2017-06-21",79.550003,79.769997,78.629997,78.889999,2073900,68.280884
"2017-06-22",79.019997,79.410004,78.629997,78.910004,1016100,68.29818
"2017-06-23",78.82,80.370003,78.800003,80.269997,2696600,69.475296
"2017-06-26",80.279999,80.650002,80.059998,80.239998,1512900,69.449341
"2017-06-27",80.389999,81.300003,80.239998,80.540001,1653900,69.708992
"2017-06-28",81,82.129997,80.989998,81.790001,2317500,70.790901
"2017-06-29",82.099998,82.82,81.790001,81.870003,2514000,70.860138
"2017-06-30",82.32,83.110001,81.919998,82.690002,2458700,71.569855
"2017-07-03",82.970001,83.870003,82.919998,83.339996,1076900,72.132462
"2017-07-05",83.25,83.25,82.150002,82.330002,1974200,71.25827
"2017-07-06",82.400002,82.599998,81.690002,81.889999,1590800,70.877449
"2017-07-07",81.919998,82.82,81.550003,82.599998,1710800,71.491951
"2017-07-10",82.480003,82.870003,82.330002,82.459999,1498700,71.370804
"2017-07-11",82.279999,82.75,81.910004,82.360001,1365400,71.284233
"2017-07-12",82.830002,83.099998,81.910004,82.239998,1606000,71.180374
"2017-07-13",81.940002,82.25,81.110001,81.720001,2318400,70.730301
"2017-07-14",81.860001,82.349998,81.650002,82.199997,1435800,71.145752
"2017-07-17",81.919998,82.220001,81.639999,81.809998,1843700,70.808189
"2017-07-18",82.089996,82.129997,81.510002,81.959999,1339100,70.938011
"2017-07-19",81.949997,82.940002,81.860001,82.919998,1666200,71.768921
"2017-07-20",82.970001,83.120003,81.989998,82.360001,1167700,71.284233
"2017-07-21",82.309998,83.330002,81.980003,82.849998,2190600,71.708351
"2017-07-24",82.690002,83.019997,82.519997,82.650002,1417900,71.53524
"2017-07-25",83.209999,84.68,83.209999,84.449997,2335600,73.093163
"2017-07-26",84.690002,84.720001,83.620003,83.699997,1753700,72.444031
"2017-07-27",83.529999,84.93,83.339996,84.510002,2188400,73.145111
"2017-07-28",84.239998,84.650002,83.489998,83.650002,2169400,72.400764
"2017-07-31",83.879997,84.389999,83.75,83.75,3641500,72.487297
"2017-08-01",84.040001,85.809998,84,85.629997,2696700,74.114479
"2017-08-02",85.449997,87.300003,85.379997,86.669998,2952400,75.014618
"2017-08-03",86.769997,87.120003,85.589996,85.650002,2430100,74.131798
"2017-08-04",85.690002,86.190002,85.580002,85.599998,2087500,74.088516
"2017-08-07",85.529999,85.589996,84.879997,85.07,2187200,73.629807
"2017-08-08",84.839996,85.309998,84.529999,85.019997,1848000,73.586517
"2017-08-09",85,85.559998,84.32,84.489998,2297100,73.127792
"2017-08-10",84.419998,84.75,83.480003,83.639999,1850500,72.39209
"2017-08-11",83.089996,83.800003,82.959999,83.440002,1858200,72.218994
"2017-08-14",83.599998,84.300003,83.440002,83.879997,1758700,72.599831
"2017-08-15",83.75,84.080002,83.239998,83.68,1907600,72.426727
"2017-08-16",83.309998,83.480003,82.760002,83.029999,2138400,72.470352
"2017-08-17",82.669998,83.010002,80.889999,80.889999,2359100,70.602524
"2017-08-18",80.800003,82.169998,80.730003,81.559998,2288900,71.187302
"2017-08-21",81.410004,82.040001,81.139999,81.900002,1686900,71.484077
"2017-08-22",82.120003,82.599998,81.989998,82.230003,1709100,71.77211
"2017-08-23",81.970001,82.650002,81.879997,82.360001,1159800,71.885567
"2017-08-24",82.059998,84.410004,82.059998,83.870003,2463200,73.203545
"2017-08-25",84.300003,84.839996,83.370003,83.419998,1778600,72.810768
"2017-08-28",84.110001,84.599998,83.519997,83.650002,2285600,73.01152
"2017-08-29",83.5,83.989998,83.25,83.5,1696800,72.880585
"2017-08-30",83.5,83.739998,82.949997,83.599998,1853600,72.967873
"2017-08-31",83.970001,83.980003,83.120003,83.809998,2446000,73.151161
"2017-09-01",83.870003,84.610001,83.190002,84.43,2048800,73.692322
"2017-09-05",84.32,84.400002,82.660004,83.239998,2491400,72.653648
"2017-09-06",83.639999,83.949997,83.18,83.360001,1885900,72.758392
"2017-09-07",83.480003,84.199997,83.110001,84.040001,1853200,73.351913
"2017-09-08",84.029999,85.110001,83.959999,84.699997,1936700,73.927971
"2017-09-11",84.900002,85.419998,84.43,85.190002,1508900,74.355667
"2017-09-12",85.199997,85.839996,85.080002,85.730003,1567300,74.826981
"2017-09-13",85.889999,86.459999,85.519997,86.349998,1748100,75.368134
"2017-09-14",86.18,86.760002,85.949997,86.239998,2002600,75.272118
"2017-09-15",86.300003,87.82,86.290001,87.669998,4363600,76.520256
"2017-09-18",87.610001,88.349998,87.5,88.309998,1815900,77.078857
"2017-09-19",88.370003,89.309998,88.019997,89.089996,1928600,77.759666
"2017-09-20",89.029999,89.510002,88.769997,89.07,2279000,77.74221
"2017-09-21",88.900002,89.709999,88.800003,89.139999,2035700,77.803299
"2017-09-22",89.139999,90.099998,89.019997,89.889999,2036600,78.457916
"2017-09-25",89.970001,91.5,89.849998,91.010002,2039700,79.435478
"2017-09-26",91.150002,91.68,90.910004,91.349998,1986500,79.732254
"2017-09-27",91.389999,92.080002,90.580002,91.800003,2468200,80.125
"2017-09-28",91.980003,92.190002,91.290001,91.790001,2197400,80.11628
"2017-09-29",91.660004,92.080002,91.349998,91.610001,1947300,79.959183
"2017-10-02",91.360001,92.669998,91.209999,92.379997,1929500,80.631248
"2017-10-03",93.800003,94.690002,93.25,93.629997,2606100,81.722275
"2017-10-04",93.389999,93.709999,92.760002,93.43,2214300,81.547707
"2017-10-05",93.529999,94.120003,93.099998,93.330002,2046000,81.460411
"2017-10-06",92.769997,93.330002,92.410004,92.82,1769400,81.015289
"2017-10-09",93.449997,93.760002,93.040001,93.32,1238700,81.451691
"2017-10-10",93.660004,94,93.32,93.470001,1109900,81.582619
"2017-10-11",93.470001,93.949997,92.919998,93.68,1644300,81.765915
"2017-10-12",93.449997,94.459999,93.330002,94.339996,1692800,82.341972
"2017-10-13",94.690002,95,94.220001,94.43,1608600,82.420532
"2017-10-16",93.5,93.790001,90.699997,90.870003,3563000,79.313286
"2017-10-17",90.690002,91.099998,90.400002,90.629997,2398400,79.103798
"2017-10-18",90.739998,90.879997,89.900002,90.239998,1942200,78.763405
"2017-10-19",89.709999,90.580002,89.260002,90.389999,1899800,78.894333
"2017-10-20",90.790001,91.029999,90.389999,90.800003,2109800,79.252197
"2017-10-23",90.889999,91.760002,90.699997,91.239998,2036000,79.636223
"2017-10-24",91.279999,91.889999,90.669998,91.830002,1425700,80.151199
"2017-10-25",91.82,92.349998,91.230003,91.709999,2187400,80.046455
"2017-10-26",91.510002,92,90.800003,91.18,1683300,79.583855
"2017-10-27",91.050003,92.080002,90.199997,91.989998,2082900,80.290863
"2017-10-30",91.580002,92.32,90.989998,91.019997,1922900,79.444199
"2017-10-31",90.940002,91.440002,90.290001,91.080002,1442200,79.496567
"2017-11-01",91.029999,92.650002,90.919998,92.300003,2152200,80.561432
"2017-11-02",92.209999,93.599998,91.910004,93.459999,1822800,81.573883
"2017-11-03",93.330002,94.419998,93.059998,93.580002,1868100,81.678635
"2017-11-06",93.589996,94.949997,93.290001,94.43,1927100,82.420532
"2017-11-07",94.669998,94.870003,93.949997,94.57,1370900,82.542717
"2017-11-08",94.519997,94.669998,94.019997,94.550003,2035400,82.525276
"2017-11-09",93.610001,94.629997,93.610001,94.419998,1532600,82.411797
"2017-11-10",94.309998,94.510002,93.32,93.660004,1347800,81.748459
"2017-11-13",93.660004,94.209999,93.199997,93.32,1264000,81.451691
"2017-11-14",92.589996,93.389999,92.389999,92.830002,1774800,81.024017
"2017-11-15",92.199997,93.059998,91.449997,92.57,1766000,80.797081
"2017-11-16",92,92.739998,91.540001,92.459999,2197900,81.315979
"2017-11-17",92.239998,93.190002,91.970001,92.650002,1340700,81.48307
"2017-11-20",92.489998,92.980003,92.150002,92.620003,919600,81.456696
"2017-11-21",92.93,94.040001,92.860001,93.620003,1509100,82.336151
"2017-11-22",93.669998,93.959999,92.699997,93.290001,1414100,82.045937
"2017-11-24",93.330002,93.860001,93.290001,93.639999,605700,82.353745
"2017-11-27",93.540001,93.639999,92.550003,92.809998,2066200,81.623772
"2017-11-28",93.459999,94.220001,92.839996,94.050003,1584200,82.71434
"2017-11-29",94.050003,95.040001,94.050003,94.910004,2004100,83.470665
"2017-11-30",95,97.690002,94.919998,97.559998,3332600,85.801277
"2017-12-01",97.980003,98.160004,95.349998,97.57,2329600,85.810066
"2017-12-04",96.989998,99.349998,96.989998,97.529999,1953800,85.774895
"2017-12-05",97.75,99.349998,97.540001,98.269997,1820200,86.425713
"2017-12-06",98.120003,98.620003,97.290001,97.589996,1612400,85.827644
"2017-12-07",97.5,98.290001,97.32,97.860001,1485700,86.065117
"2017-12-08",98.519997,99.870003,98.199997,99.550003,2360000,87.55143
"2017-12-11",99.370003,100.25,99.370003,99.720001,1299500,87.700928
"2017-12-12",99.879997,100.129997,99,99.07,1670400,87.129295
"2017-12-13",99.330002,100.389999,98.989998,99.989998,1912700,87.938385
"2017-12-14",99.849998,100.459999,99.550003,99.550003,1455900,87.55143
"2017-12-15",100,100.410004,99.580002,99.919998,2957300,87.876831
"2017-12-18",99.919998,100.419998,99.669998,99.980003,1833000,87.929596
"2017-12-19",100.040001,100.139999,99.07,99.139999,1552300,87.190849
"2017-12-20",99.650002,100.980003,99.220001,100.720001,2223100,88.580414
"2017-12-21",100.669998,100.839996,99.910004,100.080002,2359900,88.017548
"2017-12-22",100.650002,101.279999,100.309998,100.889999,1092600,88.729927
"2017-12-26",101.139999,101.809998,100.860001,101.639999,900400,89.389519
"2017-12-27",101.809998,102.43,101.269997,102.059998,1226000,89.758911
"2017-12-28",102.099998,102.160004,101.419998,101.959999,1258300,89.670952
"2017-12-29",102.25,102.290001,101.150002,101.150002,1267600,88.95858
